dLabel,compound,cName,cType,status,approval
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1017,,http://purl.obolibrary.org/obo/NCIT_C43366,,1998.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1017,,http://schema.org/Drug,,1998.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1023,,http://purl.obolibrary.org/obo/NCIT_C43366,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1023,,http://schema.org/Drug,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL103,,http://purl.obolibrary.org/obo/NCIT_C43366,,1976.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL103,,http://schema.org/Drug,,1976.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL10316,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL10316,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL106,,http://purl.obolibrary.org/obo/NCIT_C43366,,1990.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL106,,http://schema.org/Drug,,1990.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1064,,http://purl.obolibrary.org/obo/NCIT_C43366,,1991.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1064,,http://schema.org/Drug,,1991.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1072,,http://purl.obolibrary.org/obo/NCIT_C43366,,1983.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1072,,http://schema.org/Drug,,1983.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1076903,,http://purl.obolibrary.org/obo/NCIT_C43366,,2006.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1076903,,http://schema.org/Drug,,2006.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1083390,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1083390,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1083659,,http://purl.obolibrary.org/obo/NCIT_C43366,,2014.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1083659,,http://schema.org/Drug,,2014.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL109,,http://purl.obolibrary.org/obo/NCIT_C43366,,1978.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL109,,http://schema.org/Drug,,1978.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1090771,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1112,,http://purl.obolibrary.org/obo/NCIT_C43366,,2002.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1112,,http://schema.org/Drug,,2002.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL112797,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL11298,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL11298,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL113,,http://purl.obolibrary.org/obo/NCIT_C43366,,1948.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL113,,http://schema.org/Drug,,1948.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1131,,http://purl.obolibrary.org/obo/NCIT_C43366,,1996.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1131,,http://schema.org/Drug,,1996.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1140,,http://purl.obolibrary.org/obo/NCIT_C43366,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1140,,http://schema.org/Drug,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL118,,http://purl.obolibrary.org/obo/NCIT_C43366,,1998.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL118,,http://schema.org/Drug,,1998.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL119385,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200574,,http://purl.obolibrary.org/obo/NCIT_C43366,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200574,,http://schema.org/Drug,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200699,,http://purl.obolibrary.org/obo/NCIT_C43366,,1967.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200699,,http://schema.org/Drug,,1967.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200711,,http://purl.obolibrary.org/obo/NCIT_C43366,,2004.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200711,,http://schema.org/Drug,,2004.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200806,,http://purl.obolibrary.org/obo/NCIT_C43366,,1980.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200806,,http://schema.org/Drug,,1980.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200826,,http://purl.obolibrary.org/obo/NCIT_C43366,,1970.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200826,,http://schema.org/Drug,,1970.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200904,,http://purl.obolibrary.org/obo/NCIT_C43366,,1989.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1200904,,http://schema.org/Drug,,1989.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1201066,,http://purl.obolibrary.org/obo/NCIT_C43366,,1993.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1201066,,http://schema.org/Drug,,1993.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1201092,,http://purl.obolibrary.org/obo/NCIT_C43366,,1998.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1201092,,http://schema.org/Drug,,1998.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1201168,,http://purl.obolibrary.org/obo/NCIT_C43366,,1959.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1201168,,http://schema.org/Drug,,1959.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1201774,,http://purl.obolibrary.org/obo/NCIT_C43366,,2007.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1201774,,http://schema.org/Drug,,2007.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL121,,http://purl.obolibrary.org/obo/NCIT_C43366,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL121,,http://schema.org/Drug,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL122,,http://purl.obolibrary.org/obo/NCIT_C43366,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL122,,http://schema.org/Drug,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1222251,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1222251,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1256786,,http://purl.obolibrary.org/obo/NCIT_C43366,,2001.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1256786,,http://schema.org/Drug,,2001.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL127071,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1276308,,http://purl.obolibrary.org/obo/NCIT_C43366,,2000.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1276308,,http://schema.org/Drug,,2000.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1277001,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1286,,http://purl.obolibrary.org/obo/NCIT_C43366,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1286,,http://schema.org/Drug,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1303,,http://purl.obolibrary.org/obo/NCIT_C43366,,2006.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1303,,http://schema.org/Drug,,2006.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL134713,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL135,,http://purl.obolibrary.org/obo/NCIT_C43366,,1975.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL135,,http://schema.org/Drug,,1975.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1364,,http://purl.obolibrary.org/obo/NCIT_C43366,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1364,,http://schema.org/Drug,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1373,,http://purl.obolibrary.org/obo/NCIT_C43366,,1998.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1373,,http://schema.org/Drug,,1998.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1378,,http://purl.obolibrary.org/obo/NCIT_C43366,,1961.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1378,,http://schema.org/Drug,,1961.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL140,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL140,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1406148,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1406148,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL141,,http://purl.obolibrary.org/obo/NCIT_C43366,,1995.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL141,,http://schema.org/Drug,,1995.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1421,,http://purl.obolibrary.org/obo/NCIT_C43366,,2006.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1421,,http://schema.org/Drug,,2006.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL14249,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1464,,http://purl.obolibrary.org/obo/NCIT_C43366,,1954.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1464,,http://schema.org/Drug,,1954.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL146624,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1485,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1485,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1487,,http://purl.obolibrary.org/obo/NCIT_C43366,,1996.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1487,,http://schema.org/Drug,,1996.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL149082,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL149082,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1503,,http://purl.obolibrary.org/obo/NCIT_C43366,,1989.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1503,,http://schema.org/Drug,,1989.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1508,,http://purl.obolibrary.org/obo/NCIT_C43366,,2002.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1508,,http://schema.org/Drug,,2002.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1512580,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1512580,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1536,,http://purl.obolibrary.org/obo/NCIT_C43366,,1941.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1536,,http://schema.org/Drug,,1941.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL154,,http://purl.obolibrary.org/obo/NCIT_C43366,,1976.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL154,,http://schema.org/Drug,,1976.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL154111,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1555,,http://purl.obolibrary.org/obo/NCIT_C43366,,2001.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1555,,http://schema.org/Drug,,2001.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1569487,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1569487,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL157101,,http://purl.obolibrary.org/obo/NCIT_C43366,,1981.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL157101,,http://schema.org/Drug,,1981.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1581,,http://purl.obolibrary.org/obo/NCIT_C43366,,1993.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1581,,http://schema.org/Drug,,1993.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1617,,http://purl.obolibrary.org/obo/NCIT_C43366,,2004.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1617,,http://schema.org/Drug,,2004.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1622,,http://purl.obolibrary.org/obo/NCIT_C43366,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1622,,http://schema.org/Drug,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL165,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL165,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1678,,http://purl.obolibrary.org/obo/NCIT_C43366,,1996.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1678,,http://schema.org/Drug,,1996.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1699,,http://purl.obolibrary.org/obo/NCIT_C43366,,2002.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1699,,http://schema.org/Drug,,2002.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1702,,http://purl.obolibrary.org/obo/NCIT_C43366,,2002.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1702,,http://schema.org/Drug,,2002.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1743004,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1743004,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1743007,,http://purl.obolibrary.org/obo/NCIT_C43366,,2015.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1743007,,http://schema.org/Drug,,2015.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1743025,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1743025,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1743058,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1743072,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1743072,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1774461,,http://purl.obolibrary.org/obo/NCIT_C43366,,2012.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1774461,,http://schema.org/Drug,,2012.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1794791,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL188462,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL190083,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL190083,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL190461,,http://purl.obolibrary.org/obo/NCIT_C43366,,2018.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL190461,,http://schema.org/Drug,,2018.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1908391,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1908391,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1908906,,http://purl.obolibrary.org/obo/NCIT_C43366,,2014.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1908906,,http://schema.org/Drug,,2014.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL1951865,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL198877,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2030434,,http://purl.obolibrary.org/obo/NCIT_C43366,,1994.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2030434,,http://schema.org/Drug,,1994.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2042122,,http://purl.obolibrary.org/obo/NCIT_C43366,,2013.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2042122,,http://schema.org/Drug,,2013.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL207538,,http://purl.obolibrary.org/obo/NCIT_C43366,,2019.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL207538,,http://schema.org/Drug,,2019.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2087337,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2095209,,http://purl.obolibrary.org/obo/NCIT_C43366,,2012.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2095209,,http://schema.org/Drug,,2012.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2103849,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2103849,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2103880,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2104981,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2105613,,http://purl.obolibrary.org/obo/NCIT_C43366,,1983.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2105613,,http://schema.org/Drug,,1983.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2105760,,http://purl.obolibrary.org/obo/NCIT_C43366,,2015.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2105760,,http://schema.org/Drug,,2015.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2107349,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2107349,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2107767,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2107801,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2108576,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2108576,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2110563,,http://purl.obolibrary.org/obo/NCIT_C43366,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2110563,,http://schema.org/Drug,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2110954,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2110954,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2111051,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2151197,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2151205,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2151437,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2151572,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2151572,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2158614,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2158614,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL217092,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL217092,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2177913,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2179105,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2179529,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL218166,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL218166,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2333941,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2387144,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2396989,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2448613,,http://purl.obolibrary.org/obo/NCIT_C43366,,2016.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2448613,,http://schema.org/Drug,,2016.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL25202,,http://purl.obolibrary.org/obo/NCIT_C43366,,2005.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL25202,,http://schema.org/Drug,,2005.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL255863,,http://purl.obolibrary.org/obo/NCIT_C43366,,2007.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL255863,,http://schema.org/Drug,,2007.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL260829,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL279597,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL279597,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL297453,,http://purl.obolibrary.org/obo/NCIT_C43366,,
