entity_type,entity,entity_id,biotype,relationship,sources,n_sources,evidence_types,best_score,score_type,tissue_celltype,confidence_tier,notes
gene,PIK3CD,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.54,PIGEAN/EAGGL_weight,,T4 low,
gene,PIK3IP1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.52,PIGEAN/EAGGL_weight,,T4 low,
gene,PITPNM2,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,4.44,PIGEAN/EAGGL_weight,,T2 high,
gene,PKIA,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.89,PIGEAN/EAGGL_weight,,T4 low,
gene,PLEK,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,6.35,PIGEAN/EAGGL_weight,,T4 low,
gene,PLEKHG5,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,PLXNC1,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,POMC,,protein-coding,associated_with_MS,rdkg,1,curated_link,,source_count,,T4 low,
gene,POU2AF1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association;measured_activity_change,5.19,PIGEAN/EAGGL_weight,,T4 low,also DE in MS blood (up in lymphocyte)
gene,PPIF,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.85,PIGEAN/EAGGL_weight,,T4 low,
gene,PRKCH,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.82,PIGEAN/EAGGL_weight,,T4 low,
gene,PRR5L,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,PRXL2B,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,PSMB10,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.15,PIGEAN/EAGGL_weight,,T4 low,
gene,PTGER4,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,5.56,PIGEAN/EAGGL_weight,,T4 low,
gene,PTPN6,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.18,PIGEAN/EAGGL_weight,,T4 low,
gene,PTPRC,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association;measured_activity_change,6.9,PIGEAN/EAGGL_weight,,T2 high,also differentially expressed in MS blood (GXA)
gene,PUS10,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,PXT1,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,RAC2,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.69,PIGEAN/EAGGL_weight,,T4 low,
gene,RASGRP1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,5.61,PIGEAN/EAGGL_weight,,T4 low,
gene,RBPJ,,protein-coding,associated_with_MS,rdkg,1,curated_link,,source_count,,T4 low,
gene,REL,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,5.92,PIGEAN/EAGGL_weight,,T4 low,
gene,RELA,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,5.46,PIGEAN/EAGGL_weight,,T4 low,
gene,RGS1,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,8.11,PIGEAN/EAGGL_weight,,T2 high,
gene,RGS14,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,RHOH,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,7.39,PIGEAN/EAGGL_weight,,T3 medium,
gene,RMI2,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,RUNX3,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,6.04,PIGEAN/EAGGL_weight,,T2 high,
gene,SAE1,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,SAR1B,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.77,PIGEAN/EAGGL_weight,,T4 low,
gene,SASH3,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.75,PIGEAN/EAGGL_weight,,T4 low,
gene,SATB1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.98,PIGEAN/EAGGL_weight,,T4 low,
gene,SELE,,protein-coding,associated_with_MS,rdkg,1,curated_link,,source_count,,T4 low,
gene,SEZ6L,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.55,PIGEAN/EAGGL_weight,,T4 low,
gene,SH2B3,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,6.2,PIGEAN/EAGGL_weight,,T2 high,
gene,SKAP1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.58,PIGEAN/EAGGL_weight,,T4 low,
gene,SKAP2,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,SLAMF1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.36,PIGEAN/EAGGL_weight,,T4 low,
gene,SLAMF6,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.86,PIGEAN/EAGGL_weight,,T4 low,
gene,SLAMF7,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,5.21,PIGEAN/EAGGL_weight,,T2 high,
gene,SLC11A1,,protein-coding,associated_with_MS,rdkg,1,curated_link,,source_count,,T4 low,
gene,SLC15A2,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,SLC25A48,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.01,PIGEAN/EAGGL_weight,,T4 low,
gene,SLC2A4RG,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,SLC30A7,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,SLC44A2,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,SLC9A8,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,SLC9B1,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,4.41,PIGEAN/EAGGL_weight,,T2 high,
gene,SMARCA4,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,SOCS1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,8.8,PIGEAN/EAGGL_weight,,T3 medium,
gene,SP110,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.04,PIGEAN/EAGGL_weight,,T4 low,
gene,SP140,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,6.64,PIGEAN/EAGGL_weight,,T2 high,
gene,SPI1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,7.11,PIGEAN/EAGGL_weight,,T3 medium,
gene,STAB2,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.74,PIGEAN/EAGGL_weight,,T4 low,
gene,STAT1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association;measured_activity_change,4.31,PIGEAN/EAGGL_weight,,T4 low,also differentially expressed in MS blood (GXA)
gene,STAT3,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,6.62,PIGEAN/EAGGL_weight,,T2 high,
gene,STAT4,,protein-coding,associated_with_MS,spoke-okn;rdkg;digcfdekg,3,curated_link;statistical_association,5.86,PIGEAN/EAGGL_weight,,T1 very-high,
gene,STAT5B,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.64,PIGEAN/EAGGL_weight,,T4 low,
gene,SYK,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.72,PIGEAN/EAGGL_weight,,T4 low,
gene,SYPL1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.68,PIGEAN/EAGGL_weight,,T4 low,
gene,TAGAP,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association;measured_activity_change,6.95,PIGEAN/EAGGL_weight,,T2 high,also differentially expressed in MS blood (GXA)
gene,TBX21,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,6.18,PIGEAN/EAGGL_weight,,T4 low,
gene,TBX6,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TCF7,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,8.65,PIGEAN/EAGGL_weight,,T3 medium,
gene,TET2,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TGFB1,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TGFBR3,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,4.4,PIGEAN/EAGGL_weight,,T2 high,
gene,THEMIS,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,5.65,PIGEAN/EAGGL_weight,,T4 low,
gene,TIMMDC1,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TLR4,,protein-coding,associated_with_MS,spoke-okn,1,curated_link;measured_activity_change,,source_count,,T4 low,also differentially expressed in MS blood (GXA)
gene,TNF,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,7.46,PIGEAN/EAGGL_weight,,T2 high,
gene,TNFAIP3,,protein-coding,associated_with_MS,rdkg;digcfdekg,2,curated_link;statistical_association,6.87,PIGEAN/EAGGL_weight,,T2 high,
gene,TNFAIP8,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,3.5,PIGEAN/EAGGL_weight,,T2 high,
gene,TNFRSF14,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,6.36,PIGEAN/EAGGL_weight,,T4 low,
gene,TNFRSF1A,,protein-coding,associated_with_MS,spoke-okn;rdkg;digcfdekg,3,curated_link;statistical_association,3.85,PIGEAN/EAGGL_weight,,T1 very-high,
gene,TNFRSF1B,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.67,PIGEAN/EAGGL_weight,,T4 low,
gene,TNFRSF25,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.97,PIGEAN/EAGGL_weight,,T4 low,
gene,TNFSF14,,protein-coding,associated_with_MS,spoke-okn;rdkg;digcfdekg,3,curated_link;statistical_association,5.74,PIGEAN/EAGGL_weight,,T1 very-high,
gene,TNIP3,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TOP3A,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TOX2,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TRAF3,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,5.79,PIGEAN/EAGGL_weight,,T2 high,
gene,TRIM14,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TRIM26,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.35,PIGEAN/EAGGL_weight,,T4 low,
gene,TSBP1,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TSFM,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TSPAN31,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TTC34,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,TXK,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,6.2,PIGEAN/EAGGL_weight,,T2 high,
gene,TYK2,,protein-coding,associated_with_MS,spoke-okn;rdkg;digcfdekg,3,curated_link;statistical_association,3.49,PIGEAN/EAGGL_weight,,T1 very-high,
gene,UBASH3B,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.97,PIGEAN/EAGGL_weight,,T4 low,
gene,VANGL2,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,VAV1,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.83,PIGEAN/EAGGL_weight,,T4 low,
gene,VAV3,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.14,PIGEAN/EAGGL_weight,,T4 low,
gene,VCAM1,,protein-coding,associated_with_MS,rdkg;digcfdekg,2,curated_link;statistical_association,6.3,PIGEAN/EAGGL_weight,,T2 high,
gene,VDR,,protein-coding,associated_with_MS,rdkg,1,curated_link,,source_count,,T4 low,
gene,VMP1,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,WWOX,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,ZAP70,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,4.76,PIGEAN/EAGGL_weight,,T4 low,
gene,ZBTB38,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,ZC3HAV1,,protein-coding,associated_with_MS,spoke-okn,1,curated_link;measured_activity_change,,source_count,,T4 low,also differentially expressed in MS blood (GXA)
gene,ZFP36L1,,protein-coding,associated_with_MS,spoke-okn;digcfdekg,2,curated_link;statistical_association,6.01,PIGEAN/EAGGL_weight,,T2 high,
gene,ZFP36L2,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,5.26,PIGEAN/EAGGL_weight,,T4 low,
gene,ZMIZ1,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene,ZNF438,,protein-coding,associated_with_MS,digcfdekg,1,statistical_association,3.59,PIGEAN/EAGGL_weight,,T4 low,
gene,ZNHIT3,,protein-coding,associated_with_MS,spoke-okn,1,curated_link,,source_count,,T4 low,
gene_altered_activity,RPS4Y1,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-7.9,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,DDX3Y,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-7.5,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,XIST,,non-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,7.2,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,KDM5D,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-7.1,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,UTY,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-6.4,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,TXLNGY,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-6.3,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,EIF1AY,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-6.2,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,PRKY,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-5.6,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,ZFY,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-5.3,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,IGKC,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,4.7,log2FC,lymphocyte,T2 high,
gene_altered_activity,USP9Y,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-4.7,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,TTTY15,,non-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-4.2,log2FC,monocyte,T4 low,sex-chromosome/XIST artifact (case-control sex imbalance)
gene_altered_activity,RSAD2,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,4.1,log2FC,whole blood,T2 high,
gene_altered_activity,IFI44L,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,4.0,log2FC,whole blood,T2 high,
gene_altered_activity,IGHM,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,3.9,log2FC,lymphocyte,T2 high,
gene_altered_activity,IFIT1,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,3.5,log2FC,whole blood,T2 high,
gene_altered_activity,LINC00278,,non-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-3.5,log2FC,monocyte,T2 high,
gene_altered_activity,IFI44,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,3.4,log2FC,whole blood,T2 high,
gene_altered_activity,TNFRSF17,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,3.3,log2FC,lymphocyte,T2 high,
gene_altered_activity,IFI27,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,3.1,log2FC,whole blood,T2 high,
gene_altered_activity,MX1,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,3.1,log2FC,whole blood,T2 high,
gene_altered_activity,POU2AF1,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,3.0,log2FC,lymphocyte,T2 high,
gene_altered_activity,OAS3,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,3.0,log2FC,whole blood,T2 high,
gene_altered_activity,HERC5,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,2.8,log2FC,whole blood,T2 high,
gene_altered_activity,OASL,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,2.7,log2FC,whole blood,T2 high,
gene_altered_activity,IFIT2,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,2.6,log2FC,whole blood,T2 high,
gene_altered_activity,OAS2,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,2.5,log2FC,whole blood,T2 high,
gene_altered_activity,JCHAIN,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,2.3,log2FC,lymphocyte,T2 high,
gene_altered_activity,DDX60,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,2.2,log2FC,whole blood,T2 high,
gene_altered_activity,GBP1,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,2.2,log2FC,whole blood,T2 high,
gene_altered_activity,TNFAIP6,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,2.2,log2FC,whole blood,T2 high,
gene_altered_activity,RRM2,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,2.2,log2FC,lymphocyte,T2 high,
gene_altered_activity,PARP9,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,2.0,log2FC,whole blood,T2 high,
gene_altered_activity,MSR1,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-2.0,log2FC,lymphocyte,T2 high,
gene_altered_activity,CXCL8,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-2.0,log2FC,lymphocyte,T2 high,
gene_altered_activity,VEGFA,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-2.0,log2FC,lymphocyte,T2 high,
gene_altered_activity,CD14,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.9,log2FC,lymphocyte,T2 high,
gene_altered_activity,CD163,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.9,log2FC,lymphocyte,T2 high,
gene_altered_activity,MZB1,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.9,log2FC,lymphocyte,T2 high,
gene_altered_activity,FAM30A,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.9,log2FC,lymphocyte,T2 high,
gene_altered_activity,C3,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.8,log2FC,lymphocyte,T2 high,
gene_altered_activity,SNCA,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.8,log2FC,lymphocyte,T2 high,
gene_altered_activity,FN1,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.8,log2FC,lymphocyte,T2 high,
gene_altered_activity,CD38,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.8,log2FC,lymphocyte,T2 high,
gene_altered_activity,TRIM22,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.8,log2FC,whole blood,T2 high,
gene_altered_activity,P2RY12,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.7,log2FC,lymphocyte,T2 high,
gene_altered_activity,MX2,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.7,log2FC,whole blood,T2 high,
gene_altered_activity,PAX5,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.7,log2FC,lymphocyte,T2 high,
gene_altered_activity,C1QB,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.7,log2FC,lymphocyte,T2 high,
gene_altered_activity,PTGS2,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.6,log2FC,lymphocyte,T2 high,
gene_altered_activity,IFITM3,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.6,log2FC,whole blood,T2 high,
gene_altered_activity,LINC01094,,non-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.6,log2FC,lymphocyte,T2 high,
gene_altered_activity,VSIG4,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.5,log2FC,lymphocyte,T2 high,
gene_altered_activity,IL1RN,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.5,log2FC,lymphocyte,T2 high,
gene_altered_activity,AIF1,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.5,log2FC,lymphocyte,T2 high,
gene_altered_activity,MAFB,,protein-coding,differentially_expressed_down,gene-expression-atlas-okn,1,measured_activity_change,-1.5,log2FC,lymphocyte,T2 high,
gene_altered_activity,MERTK,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.5,log2FC,whole blood,T2 high,
gene_altered_activity,LINC00926,,non-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.4,log2FC,lymphocyte,T2 high,
gene_altered_activity,CD79A,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.4,log2FC,lymphocyte,T2 high,
gene_altered_activity,MS4A1,,protein-coding,differentially_expressed_up,gene-expression-atlas-okn,1,measured_activity_change,1.3,log2FC,lymphocyte,T2 high,
pathway_or_geneset,BIOCARTA_CTLA4_PATHWAY,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,3.0,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.89,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,KEGG_ALLOGRAFT_REJECTION,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.83,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,WP_GENES_ASSOCIATED_WITH_THE_DEVELOPMENT_OF_RHEUMATOID_ARTHRITIS,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.8,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,BIOCARTA_TH1TH2_PATHWAY,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.69,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,PID_IL27_PATHWAY,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.64,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,GOBP_T_CELL_SELECTION,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.63,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.62,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.54,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,WP_MODULATORS_OF_TCR_SIGNALING_AND_T_CELL_ACTIVATION,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.53,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,REACTOME_INTERLEUKIN_2_SIGNALING,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.5,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.51,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,mp_decreased_memory_T_cell_number,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.72,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,mp_abnormal_T_cell_proliferation,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.65,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,mp_decreased_CD4-positive_regulatory_T_cell_number,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.73,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD4_T_CELLS,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.83,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,DESCARTES_FETAL_STOMACH_LYMPHOID_CELLS,,,gene_set_predicts_MS,digcfdekg,1,pathway_membership;statistical_association,2.57,EAGGL_weight,,T3 medium,CFDE gene set (geneSetToTrait)
pathway_or_geneset,[factor] absent spleen germinal center,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.977,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] Lung and thyroid immune genes,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.96,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] TH1/TH2 T cell pathway,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.957,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
