assay	gene	symbol	taxonomy	log2fc	adj_p_value	group_mean_1	group_mean_2	osd	entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/26901	Ss18l2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.315924	0.0388998	8.12688	7.81095	OSD-25	26901
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269023	Zfp608	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.34298	0.0467386	6.8795	6.53652	OSD-25	269023
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269037	Ctif	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.717446	0.000486363	9.78057	9.06312	OSD-25	269037
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269061	Cpsf7	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.394005	0.0895629	8.61009	9.0041	OSD-25	269061
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/26914	Macroh2a1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.326012	0.00879208	9.82132	9.49531	OSD-25	26914
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/26919	Zfp346	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.303068	0.0379915	7.19355	6.89048	OSD-25	26919
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/26920	Cntrl	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.319027	0.0422354	7.71454	7.39552	OSD-25	26920
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/26922	Mecr	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.375258	0.0199606	8.79627	8.42102	OSD-25	26922
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269224	Pask	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.203919	0.0725065	6.03504	6.23896	OSD-25	269224
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269252	Gtf3c4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.346708	0.00575607	7.81189	7.46518	OSD-25	269252
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269254	Setx	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.441401	0.00362044	8.03697	7.59557	OSD-25	269254
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/26926	Aifm1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.498939	0.00225062	9.89982	9.40088	OSD-25	26926
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/26927	Foxl2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.285347	0.072938	6.28886	6.5742	OSD-25	26927
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269338	Vps39	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.275525	0.0253769	8.48933	8.2138	OSD-25	269338
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269397	Ss18l1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.332683	0.0448083	7.22565	7.55833	OSD-25	269397
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269401	Zfp512b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.272032	0.0904307	8.11862	7.84659	OSD-25	269401
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269424	Jade1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.288648	0.0662203	8.15498	7.86633	OSD-25	269424
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/26943	Serinc3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.214076	0.0447173	12.6455	12.4314	OSD-25	26943
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/26951	Zw10	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.249551	0.0606642	7.92181	7.67226	OSD-25	26951
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269585	Zscan20	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.439464	0.00508812	6.68922	7.12868	OSD-25	269585
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269587	Epb41	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.887648	1.94471e-06	10.844	9.95635	OSD-25	269587
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269623	Rbm48	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.46067	0.00126077	7.23354	6.77287	OSD-25	269623
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269695	Rnft2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.271565	0.072793	6.32923	6.60079	OSD-25	269695
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269831	Tspan12	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.38861	0.00134552	9.8946	9.50599	OSD-25	269831
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/26987	Eif4e2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.301609	0.0352232	9.09625	8.79464	OSD-25	26987
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269952	Gdpgp1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.298032	0.0404764	7.07833	6.7803	OSD-25	269952
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/269999	Orai3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.228138	0.0666449	8.12878	7.90064	OSD-25	269999
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270028	Nalf1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.284697	0.0688207	6.03238	6.31707	OSD-25	270028
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270035	Letm2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.23995	0.0763146	6.91942	7.15937	OSD-25	270035
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270066	Slc35e1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.437099	0.019917	9.92249	9.48539	OSD-25	270066
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270076	Gcdh	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.216415	0.00781937	11.9179	11.7015	OSD-25	270076
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270118	Maml2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.212786	0.0753286	7.17674	7.38952	OSD-25	270118
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270120	Fat3	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.345926	0.0509061	6.17918	6.52511	OSD-25	270120
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27015	Polk	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.356341	0.0477673	6.25514	6.61148	OSD-25	27015
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270163	Myo9a	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.454032	0.0325515	7.14065	7.59469	OSD-25	270163
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27041	G3bp1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.304241	0.00233962	8.60079	8.29655	OSD-25	27041
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27045	Nit1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.152136	0.0755006	10.7597	10.6075	OSD-25	27045
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27049	Etv3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.614206	0.000159309	8.71723	8.10303	OSD-25	27049
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27053	Asns	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.390655	0.0354099	5.70493	5.31427	OSD-25	27053
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27058	Srp9	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.356307	0.00375549	8.15412	7.79781	OSD-25	27058
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27059	Sh3d19	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.397543	0.00456847	8.99531	9.39285	OSD-25	27059
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27060	Tcirg1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.322119	0.0184197	9.44467	9.76679	OSD-25	27060
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270624	Spin4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.268892	0.0310474	5.42518	5.15629	OSD-25	270624
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270669	Mbtps2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.665922	0.00183333	7.81909	7.15317	OSD-25	270669
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270685	Mthfd1l	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.398136	0.00673383	6.93381	6.53567	OSD-25	270685
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/270802	Kics2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.46338	0.00137373	7.23385	6.77047	OSD-25	270802
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27081	Zfp275	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.353412	0.0013797	7.79574	7.44233	OSD-25	27081
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27096	Trappc3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.365483	0.0194879	9.82871	9.46323	OSD-25	27096
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/271036	Catsperb	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.235217	0.0672004	3.46677	3.23155	OSD-25	271036
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/271457	Rab5a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.375509	0.0128797	9.4395	9.06399	OSD-25	271457
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/272027	Tstd2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.31984	0.00776711	8.26845	7.94861	OSD-25	272027
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27207	Rps11	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.39455	0.00486079	10.7766	11.1712	OSD-25	27207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27215	Azi2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.324945	0.0175409	8.68718	8.36224	OSD-25	27215
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27219	Sgk2	http://purl.obolibrary.org/obo/NCBITaxon_10090	1.18687	0.00114471	9.1329	7.94603	OSD-25	27219
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27224	Eloa	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.282087	0.0586996	8.36849	8.0864	OSD-25	27224
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27225	Ddx24	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.680083	0.072675	4.9433	4.26322	OSD-25	27225
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/272396	Tarsl2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.370402	0.0474475	7.32045	6.95005	OSD-25	272396
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/272428	Acsm5	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.441169	0.0281755	10.2013	9.76012	OSD-25	272428
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-47-65754b3ba1b48856d4afd330ef225e46	http://www.ncbi.nlm.nih.gov/gene/272589	Tbcel	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.596967	0.0670653	3560.68	2354.41	OSD-47	272589
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27261	Dok3	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.269607	0.0198922	7.11582	7.38543	OSD-25	27261
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27275	Nufip1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.624816	0.000143069	8.41901	7.79419	OSD-25	27275
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27277	Golga5	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.566183	0.000450399	8.58991	8.02373	OSD-25	27277
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27279	Tnfrsf12a	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.230538	0.0562715	7.91644	7.6859	OSD-25	27279
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27354	Nbn	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.315214	0.00841675	7.98298	7.66777	OSD-25	27354
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27361	Msrb1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.278273	0.0122075	11.3339	11.0556	OSD-25	27361
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27364	Srr	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.354806	0.00327256	9.48327	9.83807	OSD-25	27364
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27368	Tbl2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.276144	0.0397801	8.1386	7.86245	OSD-25	27368
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27374	Prmt5	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.304179	0.00879333	8.58726	8.28308	OSD-25	27374
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27375	Tjp3	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.751821	0.0191699	7.82803	8.57985	OSD-25	27375
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27376	Slc25a10	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.70115	8.92989e-05	11.1544	10.4533	OSD-25	27376
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27377	Yme1l1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.41795	0.0141987	9.95015	9.5322	OSD-25	27377
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27388	Ptdss2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.479365	0.000861167	8.12649	7.64712	OSD-25	27388
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27397	Mrpl17	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.677097	0.000342147	8.47426	7.79717	OSD-25	27397
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27398	Mrpl2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.364226	0.0104263	8.48366	8.11943	OSD-25	27398
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27400	Hsd17b6	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.723495	0.0801775	11.4386	10.7151	OSD-25	27400
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27401	Skp2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.316987	0.0135737	6.35143	6.66842	OSD-25	27401
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27402	Pdhx	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.546905	0.00229264	8.13706	7.59015	OSD-25	27402
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27404	Abca8b	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.391958	0.0192465	8.4307	8.82266	OSD-25	27404
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27406	Abcf3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.418019	0.0150224	9.09639	8.67837	OSD-25	27406
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27407	Abcf2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.260182	0.0285114	8.84623	8.58605	OSD-25	27407
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27409	Abcg5	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.658118	0.00260285	10.9317	10.2735	OSD-25	27409
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27413	Abcb11	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.644145	0.00381734	11.1583	11.8024	OSD-25	27413
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27414	Sergef	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.200327	0.0176244	7.06464	6.86432	OSD-25	27414
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27416	Abcc5	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.251591	0.0378798	6.31571	6.5673	OSD-25	27416
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27418	Mkln1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.284199	0.0765021	9.12661	8.84242	OSD-25	27418
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27426	Nagpa	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.309498	0.0250403	8.11342	7.80393	OSD-25	27426
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/27428	Shroom3	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.47183	0.00374582	6.57757	7.0494	OSD-25	27428
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/276809	Gm11624	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.25949	0.047769	5.41699	5.67648	OSD-25	276809
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/276846	Pigs	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.508393	0.00175063	8.13084	7.62244	OSD-25	276846
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/276941	Gm12129	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.42007	0.0255137	6.56991	6.98998	OSD-25	276941
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/277010	Marveld1	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.490377	0.00595869	9.2641	9.75448	OSD-25	277010
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/277250	Kdm3b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.39352	0.00106673	9.30601	8.91249	OSD-25	277250
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/277432	Vstm2l	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.23552	0.0909804	7.44571	7.68122	OSD-25	277432
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/277463	Gpr107	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.394803	0.00378679	8.39963	8.00483	OSD-25	277463
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/277589	Gm5070	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.421598	0.00544989	11.3338	11.7554	OSD-25	277589
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/278279	Tmtc2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.798392	0.000160725	7.6219	6.8235	OSD-25	278279
